Index Number,Cycle Number,Experiment Number,MS Level,Total Ion Current,Scan Start Time (min),Selected Ion m/z
361,50,9,2,6856.72065306006,0.273566666667,718.848757193009
362,51,1,1,447670.1533752,0.275566666667,
363,51,2,2,9451.55673094424,0.276633333333,310.930106405408
364,51,3,2,6731.17566596504,0.277016666667,392.933023324033
365,51,4,2,5399.33839899935,0.277383333333,508.873581562133
366,51,5,2,6965.31948193889,0.27775,520.907423298536
367,51,6,2,14800.8288331399,0.278133333333,573.38822228253
368,51,7,2,9089.5914428295,0.2785,582.880460794372
369,51,8,2,7083.60320501604,0.278866666667,588.895560292901
370,51,9,2,6084.21713308417,0.27925,712.839467117329
371,52,1,1,435695.4533015,0.28125,
372,52,2,2,8934.53627456158,0.282333333333,378.917724398716
373,52,3,2,6199.04863783119,0.2827,384.935458984409
374,52,4,2,5091.84737592548,0.283083333333,454.904851902783
375,52,5,2,23205.9634538726,0.28345,506.324889173591
376,52,6,2,7051.33146389745,0.283816666667,524.335543540719
377,52,7,2,7210.88116343945,0.2842,528.907704670111
378,52,8,2,40155.1343747102,0.284566666667,540.330528730819
379,52,9,2,10980.6903358938,0.28495,650.871127688612
380,53,1,1,401901.5134195,0.28695,
381,53,2,2,4411.42189421,0.288,316.946391443234
382,53,3,2,6446.80585468458,0.288366666667,460.91700335783
383,53,4,2,8197.43942787482,0.28875,478.291279505518
384,53,5,2,3002.06792233898,0.289116666667,480.306723173203
385,53,6,2,14543.624285467,0.289483333333,514.890501037634
386,53,7,2,7709.72273603623,0.289866666667,526.35077797833
387,53,8,2,10947.7181100709,0.290233333333,554.344924860594
388,53,9,2,63695.5277538717,0.2906,566.34517734295
389,54,1,1,391734.3641825,0.292616666667,
390,54,2,2,7589.55119981197,0.293666666667,250.144676152605
391,54,3,2,12326.5830596837,0.29405,446.903809895517
392,54,4,2,7244.1805342157,0.294416666667,576.861663380278
393,54,5,2,14958.5731433311,0.294783333333,580.338174108657
394,54,6,2,7547.66919598577,0.295166666667,590.875026480645
395,54,7,2,8804.20729800806,0.295533333333,664.879222809577
396,54,8,2,8698.92640933898,0.2959,718.852697267955
397,54,9,2,8829.61296660077,0.296283333333,726.853316218525
398,55,1,1,405440.9055728,0.298283333333,
399,55,2,2,3468.16444476345,0.299366666667,362.941087163868
400,55,3,2,8892.33510779193,0.29975,392.934426267139
401,55,4,2,8527.65395884696,0.300116666667,452.921252617554
402,55,5,2,9548.71123923763,0.300483333333,508.873461510285
403,55,6,2,16040.7612724957,0.300866666667,582.879521947417
404,55,7,2,10405.8301509721,0.301233333333,588.894838599497
405,55,8,2,11009.9138641707,0.3016,596.894927862568
406,55,9,2,7838.17923371673,0.301983333333,644.850483656171
407,56,1,1,405836.4409049,0.303983333333,
408,56,2,2,7786.13691125978,0.30505,378.917438975371
409,56,3,2,7562.58396979011,0.305433333333,384.934246269411
410,56,4,2,5848.0792990962,0.3058,440.887077818793
411,56,5,2,8780.27844003278,0.306183333333,520.908235366138
412,56,6,2,7231.77576551003,0.30655,522.892876861629
413,56,7,2,6549.87650110179,0.306916666667,540.328439902312
414,56,8,2,9229.57816526411,0.307283333333,598.853548149912
415,56,9,2,11859.4102882947,0.307666666667,658.864638793733
416,57,1,1,392180.3840127,0.309666666667,
417,57,2,2,2712.97965209071,0.31075,304.913407082623
418,57,3,2,6299.88782291298,0.311116666667,310.930384196322
419,57,4,2,3672.49384798151,0.3115,454.904612839906
420,57,5,2,3806.17504876328,0.311866666667,530.865158686294
421,57,6,2,12982.6035564935,0.312233333333,554.345190852628
422,57,7,2,11174.1301791712,0.312616666667,566.345165911049
423,57,8,2,7731.06770147868,0.312983333333,734.83237634951
424,57,9,2,6904.73854066544,0.31335,786.835677731936
425,58,1,1,352775.6378133,0.315366666667,
426,58,2,2,5751.69580405917,0.31645,250.143342649822
427,58,3,2,11919.7957163699,0.316816666667,514.891637953821
428,58,4,2,6292.76073793818,0.317183333333,552.364722647601
429,58,5,2,9803.23552150667,0.317566666667,576.863333659352
430,58,6,2,4914.69223856723,0.317933333333,580.339387619543
431,58,7,2,9652.75568312735,0.3183,590.875984022463
432,58,8,2,11071.122146124,0.318683333333,718.856326651876
433,58,9,2,8669.51861926392,0.31905,794.841305726787
434,59,1,1,373242.0308721,0.32105,
435,59,2,2,2864.44511781321,0.322116666667,316.947403342195
436,59,3,2,12060.389418375,0.3225,446.904120672996
437,59,4,2,7800.00760346464,0.322866666667,452.920708371915
438,59,5,2,10202.6100956309,0.323233333333,460.920581118436
439,59,6,2,6992.02455846671,0.323616666667,508.875144502834
440,59,7,2,14903.4607041118,0.323983333333,582.879666218175
